Title,Item_no,EAN,Price,Shiping_time,Description,Link,Brand,Article no
"KEUCO  LS R. Lumos 14597, DALI,LS",14597171003,4017214691968,"905,27 ",19 - 21 workdays,"silber-erloxiert, 460 x 850 x 60 mm",https://ssd-armaturenshop.de/navi.php?a=907007&lang=eng,navi.php?a=907007&lang=eng,907007
"KEUCO  LS R. Lumos 14597, DALI,LS",14597132003,4017214692880,"1.012,71 ",19 - 21 workdays,"schwarz-eloxiert, 700 x 650 x 60 mm",https://ssd-armaturenshop.de/navi.php?a=907001&lang=eng,navi.php?a=907001&lang=eng,907001
"KEUCO  Lichtspiegel Edition 400 11596, DALI,LS",11596172003,4017214694198,"863,90 ",19 - 21 workdays,1060 x 650 x 33 mm,https://ssd-armaturenshop.de/navi.php?a=906935&lang=eng,navi.php?a=906935&lang=eng,906935
"KEUCO  Lichtspiegel Edition 400 11596, DALI,LS",11596172504,4017214694228,"1.051,32 ",19 - 21 workdays,"mit Spiegelheizung, 1410 x 650 x 33 mm",https://ssd-armaturenshop.de/navi.php?a=906938&lang=eng,navi.php?a=906938&lang=eng,906938
"KEUCO  Lichtspiegel Edition 400 11596, DALI,LS",11596173004,4017214694242,"1.116,17 ",19 - 21 workdays,"mit Spiegelheizung, 1760 x 650 x 33 mm",https://ssd-armaturenshop.de/navi.php?a=906940&lang=eng,navi.php?a=906940&lang=eng,906940
"KEUCO  SPS R. Lumos 14311, l., ohne Ablagef,SPS",14311171203,4017214694587,"1.088,45 ",19 - 21 workdays,"Einbau, silb-elox., 650x735x165mm, DALI",https://ssd-armaturenshop.de/navi.php?a=906971&lang=eng,navi.php?a=906971&lang=eng,906971
"KEUCO  SPS R. Lumos 14313, mit Ablagef.,SPS",14313171303,4017214694662,"1.298,89 ",19 - 21 workdays,"Einbau, silb-elox., 900x735x165mm, DALI",https://ssd-armaturenshop.de/navi.php?a=906979&lang=eng,navi.php?a=906979&lang=eng,906979
"KEUCO  SPS R. Lumos 14303, mit Ablagef.,SPS",14303171303,4017214694389,"1.376,86 ",19 - 21 workdays,"Vorbau, silb-elox., 900x735x165mm, DALI",https://ssd-armaturenshop.de/navi.php?a=906950&lang=eng,navi.php?a=906950&lang=eng,906950
"KEUCO  SPS R. Lumos 14315, mit Ablagef.,SPS",14315171303,4017214694747,"1.607,22 ",19 - 21 workdays,"Einbau, silb-elox., 1200x735x165mm, DALI",https://ssd-armaturenshop.de/navi.php?a=906985&lang=eng,navi.php?a=906985&lang=eng,906985
"KEUCO  SPS R. Lumos 14305, mit Ablagef.,SPS",14305171303,4017214694464,"1.658,21 ",19 - 21 workdays,"Vorbau, silb-elox., 1200x735x165mm, DALI",https://ssd-armaturenshop.de/navi.php?a=906956&lang=eng,navi.php?a=906956&lang=eng,906956
"KEUCO  SPS R. Lumos 14306, mit Ablagef.,SPS",14306171303,4017214694501,"1.771,85 ",19 - 21 workdays,"Vorbau, silb-elox., 1400x735x165mm, DALI",https://ssd-armaturenshop.de/navi.php?a=906959&lang=eng,navi.php?a=906959&lang=eng,906959
Emco 053100101 loft Glashalter/Seifenspender,053100101-em,4018445116701,"73,39 ",1 - 2 workdays,"Glasteile satiniert, Kunststoffpumpe X",https://ssd-armaturenshop.de/navi.php?a=638900&lang=eng,navi.php?a=638900&lang=eng,638900
Laufen H8607022601041 WT + WTU PALACE SET 1 HL m.ÜL 600x450,H8607022601041,7612738947965,"609,97 ",29 - 31 workdays,2 Schubl. Griff Aluminium Weiß/Weiß matt,https://ssd-armaturenshop.de/navi.php?a=769030&lang=eng,navi.php?a=769030&lang=eng,769030
Laufen H8617022611041 WT + WTU PALACE SET 1 HL m.ÜL 600x450,H8617022611041,7612738949181,"609,97 ",29 - 31 workdays,2 Schubl. Griff Schwarz Weiß/Weiß glzd,https://ssd-armaturenshop.de/navi.php?a=769043&lang=eng,navi.php?a=769043&lang=eng,769043
Laufen H8607052601041 WT + WTU PALACE SET 1 HL m.ÜL 800x450,H8607052601041,7612738947903,"725,50 ",29 - 31 workdays,2 Schubl. Griff Aluminium Weiß/Weiß matt,https://ssd-armaturenshop.de/navi.php?a=769036&lang=eng,navi.php?a=769036&lang=eng,769036
Laufen H8617052601041 WT + WTU PALACE SET 1 HL m.ÜL 800x450,H8617052601041,7612738949280,"725,50 ",29 - 31 workdays,2 Schubl. Griff Schwarz Weiß/Weiß matt,https://ssd-armaturenshop.de/navi.php?a=769048&lang=eng,navi.php?a=769048&lang=eng,769048
Laufen H8607052611041 WT + WTU PALACE SET 1 HL m.ÜL 800x450,H8607052611041,7612738947910,"725,50 ",29 - 31 workdays,2 Schubl. Griff Aluminium Weiß/Weiß glzd,https://ssd-armaturenshop.de/navi.php?a=769037&lang=eng,navi.php?a=769037&lang=eng,769037
Laufen H8607052621041 WT + WTU PALACE SET 1 HL m.ÜL 800x450,H8607052621041,7612738947927,"725,50 ",29 - 31 workdays,2 Schubl. Griff Aluminium Weiß/Ulme hell,https://ssd-armaturenshop.de/navi.php?a=769038&lang=eng,navi.php?a=769038&lang=eng,769038
Laufen H4476329501441 Spiegel LEELO LED-Licht,H4476329501441,7612738938062,"352,90 ",29 - 31 workdays,600x700 1 Touchschalter Ein/Aus/Dimmer,https://ssd-armaturenshop.de/navi.php?a=768701&lang=eng,navi.php?a=768701&lang=eng,768701
Laufen H4476919501441 Spiegel LEELO LED-Licht,H4476919501441,7612738938239,"488,00 ",29 - 31 workdays,1500x700 externer Lichtschalter,https://ssd-armaturenshop.de/navi.php?a=768718&lang=eng,navi.php?a=768718&lang=eng,768718
Laufen H4476929501441 Spiegel LEELO LED-Licht,H4476929501441,7612738938246,"585,45 ",29 - 31 workdays,1500x700 1 Touchschalter Ein/Aus/Dimmer,https://ssd-armaturenshop.de/navi.php?a=768719&lang=eng,navi.php?a=768719&lang=eng,768719
Laufen H2439520000001 BW Laufen Pro aus Marbond freistehend,H2439520000001,7612738930127,"2.081,22 ",30 - 32 workdays,oval 1500x700x590 weiß,https://ssd-armaturenshop.de/navi.php?a=742874&lang=eng,navi.php?a=742874&lang=eng,742874
Laufen H2409500000001 BW Laufen Pro Einbau aus Marbond,H2409500000001,7612738930097,"920,27 ",30 - 32 workdays,rechteckig 1800x800x480 weiß,https://ssd-armaturenshop.de/navi.php?a=742871&lang=eng,navi.php?a=742871&lang=eng,742871
Laufen H2150300000401 Duschwanne Stahl Platina,H2150300000401,7612738925727,"362,74 ",11 - 13 workdays,inkl.Schallschutz 1000x900x25 weiß,https://ssd-armaturenshop.de/navi.php?a=742839&lang=eng,navi.php?a=742839&lang=eng,742839
Laufen H2150320000401 Duschwanne Stahl Platina,H2150320000401,7612738925802,"446,26 ",11 - 13 workdays,inkl.Schallschutz 1200x900x25 weiß,https://ssd-armaturenshop.de/navi.php?a=742841&lang=eng,navi.php?a=742841&lang=eng,742841
Kermi PXZ10088201AK Halbkreis Pasa XP Z10 0880x,PXZ10088201AK,4046383932848,"2.001,67 ",15 - 17 workdays,2000 BV: 855-885 SIMG ESG klar,https://ssd-armaturenshop.de/navi.php?a=861783&lang=eng,navi.php?a=861783&lang=eng,861783
Kermi PXZ1008820VPK Halbkreis Pasa XP Z10 0880x,PXZ1008820VPK,4046383932862,"2.553,25 ",15 - 17 workdays,2000 BV: 855-885 SIHG ESG klar Clean,https://ssd-armaturenshop.de/navi.php?a=861786&lang=eng,navi.php?a=861786&lang=eng,861786
Kermi PXZ1009820VPK Halbkreis Pasa XP Z10 0980x,PXZ1009820VPK,4046383932923,"2.553,25 ",15 - 17 workdays,2000 BV: 955-985 SIHG ESG klar Clean,https://ssd-armaturenshop.de/navi.php?a=861798&lang=eng,navi.php?a=861798&lang=eng,861798
Kermi PXF45090201PK Fünfeck Pasa XP F45 0900x,PXF45090201PK,4046383919979,"1.900,66 ",15 - 17 workdays,2000 BV: 870-900 SIMG ESG klar Clean,https://ssd-armaturenshop.de/navi.php?a=861027&lang=eng,navi.php?a=861027&lang=eng,861027
Kermi PXF50100201PK Fünfeck Pasa XP F50 1000x,PXF50100201PK,4046383920289,"2.070,11 ",15 - 17 workdays,2000 BV: 970-1000 SIMG ESG klar Clean,https://ssd-armaturenshop.de/navi.php?a=861676&lang=eng,navi.php?a=861676&lang=eng,861676
Kermi PXF5010020VPK Fünfeck Pasa XP F50 1000x,PXF5010020VPK,4046383920326,"2.406,38 ",15 - 17 workdays,2000 BV: 970-1000 SIHG ESG klar Clean,https://ssd-armaturenshop.de/navi.php?a=861680&lang=eng,navi.php?a=861680&lang=eng,861680
Keramag 225155000 Renova Nr.1 Plan Aufsatzwaschtisch,225155000-geb,4022009275605,"72,39 ",20 - 22 workdays,"550x440mm, m. Hl., m. Ül., weiß",https://ssd-armaturenshop.de/Keramag-225155000-Renova-Nr1-Plan-Aufsatzwaschtisch,Keramag,31062
"Kaldewei 112634013001 BW SANIFORM PLUS 373-1, 1700x750x410",112634013001,4001112548196,"569,64 ",21 - 23 workdays,"VAS, alpinweiß, PEFF",https://ssd-armaturenshop.de/Kaldewei-112634013001-BW-SANIFORM-PLUS-373-1-1700x750x410,Kaldewei,171205
"Kaldewei 112830003001 BW SANIFORM PLUS 375-1, 1800x800x430",112830003001,4001112393475,"684,08 ",21 - 23 workdays,"AS, alpinweiß, PEFF",https://ssd-armaturenshop.de/Kaldewei-112830003001-BW-SANIFORM-PLUS-375-1-1800x800x430,Kaldewei,172440
"Kaldewei 112234013001 BW SANIFORM 374, 1750x750x430",112234013001,4001112604410,"850,58 ",21 - 23 workdays,"VAS, alpinweiß, PEFF",https://ssd-armaturenshop.de/Kaldewei-112234013001-BW-SANIFORM-374-1750x750x430,Kaldewei,172360
"Kaldewei 113834010001 BW SANIFORM PLUS 367, 1600x750x480",113834010001,4001112689684,"783,03 ",21 - 23 workdays,"VAS, alpinweiß",https://ssd-armaturenshop.de/Kaldewei-113834010001-BW-SANIFORM-PLUS-367-1600x750x480,Kaldewei,171103
"Kaldewei 113830003001 BW SANIFORM PLUS 367, 1600x750x480",113830003001,4001112626306,"789,92 ",21 - 23 workdays,"AS, alpinweiß, PEFF",https://ssd-armaturenshop.de/Kaldewei-113830003001-BW-SANIFORM-PLUS-367-1600x750x480,Kaldewei,171098
"Kaldewei 224730003001 BW MINI STAR re 831, 1570x750x430",224730003001,4001112386057,"807,13 ",21 - 23 workdays,"AS, alpinweiß, PEFF",https://ssd-armaturenshop.de/Kaldewei-224730003001-BW-MINI-STAR-re-831-1570x750x430,Kaldewei,171880
"Kaldewei 224734013001 BW MINI STAR re 831, 1570x750x430",224734013001,4001112602607,"928,03 ",21 - 23 workdays,"VAS, alpinweiß, PEFF",https://ssd-armaturenshop.de/Kaldewei-224734013001-BW-MINI-STAR-re-831-1570x750x430,Kaldewei,171889
"Kaldewei 224530003001 BW MINI STAR re 835, 1570x700x430",224530003001,4001112409275,"807,13 ",21 - 23 workdays,"AS, alpinweiß, PEFF",https://ssd-armaturenshop.de/Kaldewei-224530003001-BW-MINI-STAR-re-835-1570x700x430,Kaldewei,169615
"Kaldewei 224634013001 BW MINI re 830, 1570x750x430",224634013001,4001112582541,"928,03 ",21 - 23 workdays,"VAS, alpinweiß, PEFF",https://ssd-armaturenshop.de/Kaldewei-224634013001-BW-MINI-re-830-1570x750x430,Kaldewei,171861
"Kaldewei 224630003001 BW MINI re 830, 1570x750x430",224630003001,4001112408698,"807,13 ",21 - 23 workdays,"AS, alpinweiß, PEFF",https://ssd-armaturenshop.de/Kaldewei-224630003001-BW-MINI-re-830-1570x750x430,Kaldewei,171852
"Kaldewei 224834013001 BW MINI li 832, 1570x750x430",224834013001,4001112557457,"928,03 ",21 - 23 workdays,"VAS, alpinweiß, PEFF",https://ssd-armaturenshop.de/Kaldewei-224834013001-BW-MINI-li-832-1570x750x430,Kaldewei,171917
"Kaldewei 224834010001 BW MINI li 832, 1570x750x430",224834010001,4001112484913,"800,24 ",21 - 23 workdays,"VAS, alpinweiß",https://ssd-armaturenshop.de/Kaldewei-224834010001-BW-MINI-li-832-1570x750x430,Kaldewei,171913
"Kaldewei 274834013001 BW CAYONO 748, 1600x700x410",274834013001,4001112896235,"754,21 ",21 - 23 workdays,"VAS, alpinweiß, PEFF",https://ssd-armaturenshop.de/Kaldewei-274834013001-BW-CAYONO-748-1600x700x410,Kaldewei,169731
"Kaldewei 233634013001 BW VAIO SET 956, 1600x700x430",233634013001,4001112556566,"948,58 ",21 - 23 workdays,"VAS, alpinweiß, PEFF",https://ssd-armaturenshop.de/Kaldewei-233634013001-BW-VAIO-SET-956-1600x700x430,Kaldewei,169914
"Kaldewei 233430003001 BW VAIO SET 954, 1700x750x430",233430003001,4001112472316,"832,94 ",21 - 23 workdays,"AS, alpinweiß, PEFF",https://ssd-armaturenshop.de/Kaldewei-233430003001-BW-VAIO-SET-954-1700x750x430,Kaldewei,171278
"Kaldewei 234630003001 BW VAIO SET 946, 1800x800x430",234630003001,4001112724040,"935,82 ",21 - 23 workdays,"AS, alpinweiß, PEFF",https://ssd-armaturenshop.de/Kaldewei-234630003001-BW-VAIO-SET-946-1800x800x430,Kaldewei,172488
"Kaldewei 234634013001 BW VAIO SET 946, 1800x800x430",234634013001,4001112734360,"1.051,46 ",21 - 23 workdays,"VAS, alpinweiß, PEFF",https://ssd-armaturenshop.de/Kaldewei-234634013001-BW-VAIO-SET-946-1800x800x430,Kaldewei,172498
"Kaldewei 234534013001 BW VAIO SET STAR 945, 1700x700x430",234534013001,4001112756317,"948,58 ",21 - 23 workdays,"VAS, alpinweiß, PEFF",https://ssd-armaturenshop.de/Kaldewei-234534013001-BW-VAIO-SET-STAR-945-1700x700x430,Kaldewei,171315
"Kaldewei 233334013001 BW VAIO DUO 8 953, 1800x800x430",233334013001,4001112562116,"1.639,97 ",21 - 23 workdays,"VAS, alpinweiß, PEFF",https://ssd-armaturenshop.de/Kaldewei-233334013001-BW-VAIO-DUO-8-953-1800x800x430,Kaldewei,171024
"Kaldewei 233030003001 BW VAIO DUO 950, 1800x800x430",233030003001,4001112469019,"1.048,59 ",21 - 23 workdays,"AS, alpinweiß, PEFF",https://ssd-armaturenshop.de/Kaldewei-233030003001-BW-VAIO-DUO-950-1800x800x430,Kaldewei,172277
"Kaldewei 233034013001 BW VAIO DUO 950, 1800x800x430",233034013001,4001112564042,"1.164,23 ",21 - 23 workdays,"VAS, alpinweiß, PEFF",https://ssd-armaturenshop.de/Kaldewei-233034013001-BW-VAIO-DUO-950-1800x800x430,Kaldewei,172286
"Kaldewei 233034010001 BW VAIO DUO 950, 1800x800x430",233034010001,4001112561249,"1.042,01 ",21 - 23 workdays,"VAS, alpinweiß",https://ssd-armaturenshop.de/Kaldewei-233034010001-BW-VAIO-DUO-950-1800x800x430,Kaldewei,172281
"Kaldewei 233834013001 BW VAIO 6 958, 1900x900x430",233834013001,4001112642207,"1.494,28 ",21 - 23 workdays,"VAS, alpinweiß, PEFF",https://ssd-armaturenshop.de/Kaldewei-233834013001-BW-VAIO-6-958-1900x900x430,Kaldewei,172559
"Kaldewei 221834013001 BW RONDO STAR 711, 1800x800x445",221834013001,4001112557112,"1.483,57 ",21 - 23 workdays,"VAS, alpinweiß, PEFF",https://ssd-armaturenshop.de/Kaldewei-221834013001-BW-RONDO-STAR-711-1800x800x445,Kaldewei,172797
"Kaldewei 221830003001 BW RONDO STAR 711, 1800x800x445",221830003001,4001112391969,"1.367,93 ",21 - 23 workdays,"AS, alpinweiß, PEFF",https://ssd-armaturenshop.de/Kaldewei-221830003001-BW-RONDO-STAR-711-1800x800x445,Kaldewei,172790
"Kaldewei 266334013001 BW PURO DUO 663, 1700x750x420",266334013001,4001112947500,"948,05 ",21 - 23 workdays,"VAS, alpinweiß, PEFF",https://ssd-armaturenshop.de/Kaldewei-266334013001-BW-PURO-DUO-663-1700x750x420,Kaldewei,170884
"Kaldewei 266334010001 BW PURO DUO 663, 1700x750x420",266334010001,4001112906361,"838,79 ",21 - 23 workdays,"VAS, alpinweiß",https://ssd-armaturenshop.de/Kaldewei-266334010001-BW-PURO-DUO-663-1700x750x420,Kaldewei,170883
"Kaldewei 266434013001 BW PURO DUO 664, 1800x800x420",266434013001,4001112942567,"974,54 ",12 - 14 workdays,"VAS, alpinweiß, PEFF",https://ssd-armaturenshop.de/Kaldewei-266434013001-BW-PURO-DUO-664-1800x800x420,Kaldewei,172425
"Kaldewei 266530003001 BW PURO DUO 665, 1900x900x420",266530003001,4001112955789,"1.135,30 ",21 - 23 workdays,"AS, alpinweiß, PEFF",https://ssd-armaturenshop.de/Kaldewei-266530003001-BW-PURO-DUO-665-1900x900x420,Kaldewei,173456
"Kaldewei 266534013001 BW PURO DUO 665, 1900x900x420",266534013001,4001112976203,"1.238,67 ",51 - 53 workdays,"VAS, alpinweiß, PEFF",https://ssd-armaturenshop.de/Kaldewei-266534013001-BW-PURO-DUO-665-1900x900x420,Kaldewei,173462
"Kaldewei 266430000001 BW PURO DUO 664, 1800x800x420",266430000001,4001112907535,"761,90 ",21 - 23 workdays,"AS, alpinweiß",https://ssd-armaturenshop.de/Kaldewei-266430000001-BW-PURO-DUO-664-1800x800x420,Kaldewei,172414
"Kaldewei 256730003001 BW PURO 657, 1800x800x420",256730003001,4001112741689,"842,46 ",21 - 23 workdays,"AS, alpinweiß, PEFF",https://ssd-armaturenshop.de/Kaldewei-256730003001-BW-PURO-657-1800x800x420,Kaldewei,172986
"Kaldewei 259130003001 BW PURO 691, 1700x800x420",259130003001,4001112762851,"751,22 ",21 - 23 workdays,"AS, alpinweiß, PEFF",https://ssd-armaturenshop.de/Kaldewei-259130003001-BW-PURO-691-1700x800x420,Kaldewei,171976
"Kaldewei 259134013001 BW PURO 691, 1700x800x420",259134013001,4001112742341,"854,60 ",30 - 32 workdays,"VAS, alpinweiß, PEFF",https://ssd-armaturenshop.de/Kaldewei-259134013001-BW-PURO-691-1700x800x420,Kaldewei,171986
"Kaldewei 258734013001 BW PURO 687, 1700x700x420",258734013001,4001112726051,"833,27 ",21 - 23 workdays,"VAS, alpinweiß, PEFF",https://ssd-armaturenshop.de/Kaldewei-258734013001-BW-PURO-687-1700x700x420,Kaldewei,170910
"Kaldewei 226534013001 BW DYNA SET STAR 623, 1800x800x430",226534013001,4001112586792,"1.262,18 ",21 - 23 workdays,"VAS, alpinweiß, PEFF",https://ssd-armaturenshop.de/Kaldewei-226534013001-BW-DYNA-SET-STAR-623-1800x800x430,Kaldewei,173866
"Kaldewei 226430003001 BW DYNA SET 622, 1800x800x430",226430003001,4001112372357,"1.146,53 ",21 - 23 workdays,"AS, alpinweiß, PEFF",https://ssd-armaturenshop.de/Kaldewei-226430003001-BW-DYNA-SET-622-1800x800x430,Kaldewei,173835
"Kaldewei 226434013001 BW DYNA SET 622, 1800x800x430",226434013001,4001112553800,"1.262,18 ",21 - 23 workdays,"VAS, alpinweiß, PEFF",https://ssd-armaturenshop.de/Kaldewei-226434013001-BW-DYNA-SET-622-1800x800x430,Kaldewei,173841
"Kaldewei 226134010001 BW DYNA SET 620, 1700x750x430",226134010001,4001112556665,"1.022,25 ",21 - 23 workdays,"VAS, alpinweiß",https://ssd-armaturenshop.de/Kaldewei-226134010001-BW-DYNA-SET-620-1700x750x430,Kaldewei,172098
"Kaldewei 226134013001 BW DYNA SET 620, 1700x750x430",226134013001,4001112547892,"1.144,47 ",21 - 23 workdays,"VAS, alpinweiß, PEFF",https://ssd-armaturenshop.de/Kaldewei-226134013001-BW-DYNA-SET-620-1700x750x430,Kaldewei,172102
"Kaldewei 290530003001 BW CLASSIC DUO 105, 1700x700x430",290530003001,4001112605370,"737,77 ",21 - 23 workdays,"AS, alpinweiß, PEFF",https://ssd-armaturenshop.de/Kaldewei-290530003001-BW-CLASSIC-DUO-105-1700x700x430,Kaldewei,170556
"Kaldewei 290534013001 BW CLASSIC DUO 105, 1700x700x430",290534013001,4001112596999,"842,89 ",21 - 23 workdays,"VAS, alpinweiß, PEFF",https://ssd-armaturenshop.de/Kaldewei-290534013001-BW-CLASSIC-DUO-105-1700x700x430,Kaldewei,170567
"Kaldewei 290730003001 BW CLASSIC DUO 107, 1700x750x430",290730003001,4001112598863,"737,77 ",21 - 23 workdays,"AS, alpinweiß, PEFF",https://ssd-armaturenshop.de/Kaldewei-290730003001-BW-CLASSIC-DUO-107-1700x750x430,Kaldewei,170655
"Kaldewei 291530003001 BW CLASSIC DUO 114, 1900x900x430",291530003001,4001112728956,"1.058,76 ",21 - 23 workdays,"AS, alpinweiß, PEFF",https://ssd-armaturenshop.de/Kaldewei-291530003001-BW-CLASSIC-DUO-114-1900x900x430,Kaldewei,173422
"Kaldewei 291534013001 BW CLASSIC DUO 114, 1900x900x430",291534013001,4001112737798,"1.163,90 ",21 - 23 workdays,"VAS, alpinweiß, PEFF",https://ssd-armaturenshop.de/Kaldewei-291534013001-BW-CLASSIC-DUO-114-1900x900x430,Kaldewei,173434
"Kaldewei 361100010001 DW CAYONOPLAN M.2251-1, 800x800x18,5",361100010001,4055761046947,"264,17 ",20 - 22 workdays,alpinweiß,https://ssd-armaturenshop.de/navi.php?a=693308&lang=eng,navi.php?a=693308&lang=eng,693308
"Kaldewei 361130000001 DW CAYONOPLAN M.2251-1, 800x800x18,5",361130000001,4055761075503,"395,39 ",20 - 22 workdays,"AS, alpinweiß",https://ssd-armaturenshop.de/navi.php?a=693317&lang=eng,navi.php?a=693317&lang=eng,693317
"Kaldewei 361430000001 DW CAYONOPLAN M.2254-1, 900x900x18,5",361430000001,4055761075510,"369,58 ",20 - 22 workdays,"AS, alpinweiß",https://ssd-armaturenshop.de/navi.php?a=693375&lang=eng,navi.php?a=693375&lang=eng,693375
"Kaldewei 361400012711 DW CAYONOPLAN M.2254-1, 900x900x18,5",361400012711,4055761061902,"393,67 ",20 - 22 workdays,"SEC, alpinw. matt",https://ssd-armaturenshop.de/navi.php?a=693393&lang=eng,navi.php?a=693393&lang=eng,693393
"Kaldewei 361400013001 DW CAYONOPLAN M.2254-1, 900x900x18,5",361400013001,4055761079471,"327,41 ",20 - 22 workdays,"alpinweiß, PEFF",https://ssd-armaturenshop.de/navi.php?a=693397&lang=eng,navi.php?a=693397&lang=eng,693397
"Kaldewei 361500010001 DW CAYONOPLAN M.2255-1, 750x1000x18,5",361500010001,4055761062640,"290,84 ",20 - 22 workdays,alpinweiß,https://ssd-armaturenshop.de/navi.php?a=693424&lang=eng,navi.php?a=693424&lang=eng,693424
"Kaldewei 361600010715 DW CAYONOPLAN M.2256-1, 800x1000x18,5",361600010715,4055761095013,"320,09 ",20 - 22 workdays,cataniagrau,https://ssd-armaturenshop.de/navi.php?a=698854&lang=eng,navi.php?a=698854&lang=eng,698854
"Kaldewei 361600013001 DW CAYONOPLAN M.2256-1, 800x1000x18,5",361600013001,4055761079563,"379,90 ",20 - 22 workdays,"alpinweiß, PEFF",https://ssd-armaturenshop.de/navi.php?a=693513&lang=eng,navi.php?a=693513&lang=eng,693513
"Kaldewei 361600013711 DW CAYONOPLAN M.2256-1, 800x1000x18,5",361600013711,4055761100779,"409,16 ",20 - 22 workdays,"alpinw. matt, PEFF",https://ssd-armaturenshop.de/navi.php?a=693518&lang=eng,navi.php?a=693518&lang=eng,693518
"Kaldewei 361700010001 DW CAYONOPLAN M.2257-1, 900x1000x18,5",361700010001,4055761062657,"290,84 ",20 - 22 workdays,alpinweiß,https://ssd-armaturenshop.de/navi.php?a=693540&lang=eng,navi.php?a=693540&lang=eng,693540
"Kaldewei 361700012711 DW CAYONOPLAN M.2257-1, 900x1000x18,5",361700012711,4055761079624,"451,32 ",20 - 22 workdays,"SEC, alpinw. matt",https://ssd-armaturenshop.de/navi.php?a=693567&lang=eng,navi.php?a=693567&lang=eng,693567
"Kaldewei 361700013001 DW CAYONOPLAN M.2257-1, 900x1000x18,5",361700013001,4055761079600,"379,90 ",20 - 22 workdays,"alpinweiß, PEFF",https://ssd-armaturenshop.de/navi.php?a=693571&lang=eng,navi.php?a=693571&lang=eng,693571
"Kaldewei 361900010001 DW CAYONOPLAN M.2259-1, 750x1100x18,5",361900010001,4055761046985,"317,52 ",20 - 22 workdays,alpinweiß,https://ssd-armaturenshop.de/navi.php?a=693656&lang=eng,navi.php?a=693656&lang=eng,693656
"Kaldewei 362100010231 DW CAYONOPLAN M.2261-1, 750x1200x18,5",362100010231,4055761120326,"446,59 ",20 - 22 workdays,pergamon,https://ssd-armaturenshop.de/navi.php?a=693716&lang=eng,navi.php?a=693716&lang=eng,693716
"Kaldewei 362200012711 DW CAYONOPLAN M.2262-1, 800x1200x18,5",362200012711,4055761080811,"509,83 ",20 - 22 workdays,"SEC, alpinw. matt",https://ssd-armaturenshop.de/navi.php?a=693799&lang=eng,navi.php?a=693799&lang=eng,693799
